node_index,transcript_id,protein_id,split,is_labeled,seed,workflow,target_column
4934,ENST00000331738,ENSP00000330188.6,train,True,0,self_learning,NC3
4935,ENST00000331758,ENSP00000333012.3,test,True,0,self_learning,NC3
4936,ENST00000331768,ENSP00000327436.5,train,True,0,self_learning,NC3
4937,ENST00000331782,ENSP00000328169.3,unlabeled,False,0,self_learning,NC3
4938,ENST00000331803,ENSP00000330032.4,test,True,0,self_learning,NC3
4939,ENST00000331821,ENSP00000327583.3,unlabeled,False,0,self_learning,NC3
4940,ENST00000331825,ENSP00000366525.2,train,True,0,self_learning,NC3
4941,ENST00000331830,ENSP00000330633.4,unlabeled,False,0,self_learning,NC3
4942,ENST00000331835,ENSP00000328729.6,train,True,0,self_learning,NC3
4943,ENST00000331858,ENSP00000333591.4,unlabeled,False,0,self_learning,NC3
4944,ENST00000331860,ENSP00000330391.3,unlabeled,False,0,self_learning,NC3
4945,ENST00000331872,ENSP00000356537.6,unlabeled,False,0,self_learning,NC3
4946,ENST00000331920,ENSP00000332353.6,unlabeled,False,0,self_learning,NC3
4947,ENST00000331923,ENSP00000328992.4,train,True,0,self_learning,NC3
4948,ENST00000331968,ENSP00000333568.6,unlabeled,False,0,self_learning,NC3
4949,ENST00000332065,ENSP00000333806.4,unlabeled,False,0,self_learning,NC3
4950,ENST00000332070,ENSP00000329097.3,unlabeled,False,0,self_learning,NC3
4951,ENST00000332118,ENSP00000328023.5,test,True,0,self_learning,NC3
4952,ENST00000332129,ENSP00000328494.2,unlabeled,False,0,self_learning,NC3
4953,ENST00000332175,ENSP00000331418.8,unlabeled,False,0,self_learning,NC3
4954,ENST00000332180,ENSP00000328062.6,unlabeled,False,0,self_learning,NC3
4955,ENST00000332235,ENSP00000328677.4,unlabeled,False,0,self_learning,NC3
4956,ENST00000332272,ENSP00000328983.4,unlabeled,False,0,self_learning,NC3
4957,ENST00000332281,ENSP00000327968.5,unlabeled,False,0,self_learning,NC3
4958,ENST00000332312,0,unlabeled,False,0,self_learning,NC3
4959,ENST00000332349,ENSP00000333350.4,unlabeled,False,0,self_learning,NC3
4960,ENST00000332375,0,unlabeled,False,0,self_learning,NC3
4961,ENST00000332395,ENSP00000332340.6,train,True,0,self_learning,NC3
4962,ENST00000332431,ENSP00000329794.4,unlabeled,False,0,self_learning,NC3
4963,ENST00000332438,ENSP00000332504.4,unlabeled,False,0,self_learning,NC3
4964,ENST00000332439,ENSP00000331479.4,unlabeled,False,0,self_learning,NC3
4965,ENST00000332499,ENSP00000328773.3,train,True,0,self_learning,NC3
4966,ENST00000332503,ENSP00000328928.5,train,True,0,self_learning,NC3
4967,ENST00000332509,ENSP00000333142.3,unlabeled,False,0,self_learning,NC3
4968,ENST00000332512,ENSP00000332454.3,unlabeled,False,0,self_learning,NC3
4969,ENST00000332556,ENSP00000333298.4,train,True,0,self_learning,NC3
4970,ENST00000332585,ENSP00000332576.6,unlabeled,False,0,self_learning,NC3
4971,ENST00000332598,ENSP00000330945.6,train,True,0,self_learning,NC3
4972,ENST00000332624,ENSP00000328875.3,unlabeled,False,0,self_learning,NC3
4973,ENST00000332629,0,unlabeled,False,0,self_learning,NC3
4974,ENST00000332644,0,unlabeled,False,0,self_learning,NC3
4975,ENST00000332687,ENSP00000328059.6,unlabeled,False,0,self_learning,NC3
4976,ENST00000332700,ENSP00000331470.6,unlabeled,False,0,self_learning,NC3
4977,ENST00000332707,ENSP00000327821.5,train,True,0,self_learning,NC3
4978,ENST00000332710,ENSP00000331791.4,unlabeled,False,0,self_learning,NC3
4979,ENST00000332780,ENSP00000327468.2,unlabeled,False,0,self_learning,NC3
4980,ENST00000332782,ENSP00000329200.2,unlabeled,False,0,self_learning,NC3
4981,ENST00000332783,ENSP00000328327.8,unlabeled,False,0,self_learning,NC3
4982,ENST00000332810,ENSP00000331944.3,unlabeled,False,0,self_learning,NC3
4983,ENST00000332822,ENSP00000328181.4,unlabeled,False,0,self_learning,NC3
4984,ENST00000332830,ENSP00000329933.4,unlabeled,False,0,self_learning,NC3
4985,ENST00000332859,0,unlabeled,False,0,self_learning,NC3
4986,ENST00000332884,ENSP00000333212.6,unlabeled,False,0,self_learning,NC3
4987,ENST00000332947,ENSP00000331397.4,unlabeled,False,0,self_learning,NC3
4988,ENST00000332955,ENSP00000327786.2,unlabeled,False,0,self_learning,NC3
4989,ENST00000332958,ENSP00000332208.2,unlabeled,False,0,self_learning,NC3
4990,ENST00000333003,ENSP00000333275.4,test,True,0,self_learning,NC3
4991,ENST00000333050,ENSP00000331640.6,train,True,0,self_learning,NC3
4992,ENST00000333055,ENSP00000332073.3,unlabeled,False,0,self_learning,NC3
4993,ENST00000333119,ENSP00000327797.3,unlabeled,False,0,self_learning,NC3
4994,ENST00000333129,ENSP00000333836.3,train,True,0,self_learning,NC3
4995,ENST00000333149,ENSP00000327994.2,unlabeled,False,0,self_learning,NC3
4996,ENST00000333167,ENSP00000333664.8,test,True,0,self_learning,NC3
4997,ENST00000333175,ENSP00000331423.4,unlabeled,False,0,self_learning,NC3
4998,ENST00000333188,ENSP00000329419.4,train,True,0,self_learning,NC3
4999,ENST00000333201,0,unlabeled,False,0,self_learning,NC3
5000,ENST00000333213,ENSP00000327487.6,unlabeled,False,0,self_learning,NC3
5001,ENST00000333219,ENSP00000328436.8,unlabeled,False,0,self_learning,NC3
5002,ENST00000333229,ENSP00000330753.2,train,True,0,self_learning,NC3
5003,ENST00000333244,ENSP00000353114.4,train,True,0,self_learning,NC3
5004,ENST00000333256,ENSP00000331087.6,train,True,0,self_learning,NC3
5005,ENST00000333274,ENSP00000328777.6,unlabeled,False,0,self_learning,NC3
5006,ENST00000333337,ENSP00000331040.3,unlabeled,False,0,self_learning,NC3
5007,ENST00000333371,ENSP00000327650.4,train,True,0,self_learning,NC3
5008,ENST00000333437,ENSP00000331500.4,unlabeled,False,0,self_learning,NC3
5009,ENST00000333449,0,unlabeled,False,0,self_learning,NC3
5010,ENST00000333467,ENSP00000327459.3,unlabeled,False,0,self_learning,NC3
5011,ENST00000333478,ENSP00000327396.6,unlabeled,False,0,self_learning,NC3
5012,ENST00000333479,ENSP00000328236.6,test,True,0,self_learning,NC3
5013,ENST00000333480,ENSP00000328364.2,unlabeled,False,0,self_learning,NC3
5014,ENST00000333486,ENSP00000333266.3,unlabeled,False,0,self_learning,NC3
5015,ENST00000333503,ENSP00000330918.7,train,True,0,self_learning,NC3
5016,ENST00000333511,ENSP00000333769.3,train,True,0,self_learning,NC3
5017,ENST00000333535,ENSP00000328968.4,unlabeled,False,0,self_learning,NC3
5018,ENST00000333610,ENSP00000333018.3,unlabeled,False,0,self_learning,NC3
5019,ENST00000333628,ENSP00000369703.2,train,True,0,self_learning,NC3
5020,ENST00000333651,ENSP00000328269.6,train,True,0,self_learning,NC3
5021,ENST00000333676,ENSP00000333837.3,train,True,0,self_learning,NC3
5022,ENST00000333677,ENSP00000328083.6,unlabeled,False,0,self_learning,NC3
5023,ENST00000333725,ENSP00000331057.6,unlabeled,False,0,self_learning,NC3
5024,ENST00000333762,ENSP00000329662.4,unlabeled,False,0,self_learning,NC3
5025,ENST00000333861,0,unlabeled,False,0,self_learning,NC3
5026,ENST00000333868,ENSP00000330237.5,unlabeled,False,0,self_learning,NC3
5027,ENST00000333891,ENSP00000334319.8,unlabeled,False,0,self_learning,NC3
5028,ENST00000333916,ENSP00000369431.3,val,True,0,self_learning,NC3
5029,ENST00000333924,ENSP00000335201.4,train,True,0,self_learning,NC3
5030,ENST00000333926,ENSP00000363041.4,train,True,0,self_learning,NC3
5031,ENST00000333933,ENSP00000335008.3,unlabeled,False,0,self_learning,NC3
5032,ENST00000333987,0,unlabeled,False,0,self_learning,NC3
5033,ENST00000334018,ENSP00000335481.6,unlabeled,False,0,self_learning,NC3
5034,ENST00000334047,ENSP00000334145.7,unlabeled,False,0,self_learning,NC3
5035,ENST00000334056,ENSP00000335628.5,unlabeled,False,0,self_learning,NC3
5036,ENST00000334082,ENSP00000334382.6,train,True,0,self_learning,NC3
5037,ENST00000334121,ENSP00000334538.6,train,True,0,self_learning,NC3
5038,ENST00000334122,0,unlabeled,False,0,self_learning,NC3
5039,ENST00000334133,ENSP00000334153.4,train,True,0,self_learning,NC3
5040,ENST00000334163,ENSP00000334564.3,train,True,0,self_learning,NC3
5041,ENST00000334166,ENSP00000334463.4,unlabeled,False,0,self_learning,NC3
5042,ENST00000334176,ENSP00000334134.3,unlabeled,False,0,self_learning,NC3
5043,ENST00000334181,0,unlabeled,False,0,self_learning,NC3
5044,ENST00000334186,ENSP00000335614.3,train,True,0,self_learning,NC3
5045,ENST00000334192,ENSP00000334314.4,unlabeled,False,0,self_learning,NC3
5046,ENST00000334205,ENSP00000333896.4,train,True,0,self_learning,NC3
5047,ENST00000334211,ENSP00000335506.8,unlabeled,False,0,self_learning,NC3
5048,ENST00000334220,ENSP00000335304.4,train,True,0,self_learning,NC3
5049,ENST00000334221,0,unlabeled,False,0,self_learning,NC3
5050,ENST00000334241,ENSP00000334853.3,train,True,0,self_learning,NC3
5051,ENST00000334256,ENSP00000334373.4,test,True,0,self_learning,NC3
5052,ENST00000334258,ENSP00000334308.4,unlabeled,False,0,self_learning,NC3
5053,ENST00000334274,ENSP00000335595.4,unlabeled,False,0,self_learning,NC3
5054,ENST00000334287,ENSP00000335292.2,unlabeled,False,0,self_learning,NC3
5055,ENST00000334295,ENSP00000335144.3,unlabeled,False,0,self_learning,NC3
5056,ENST00000334304,ENSP00000334952.5,unlabeled,False,0,self_learning,NC3
5057,ENST00000334306,ENSP00000334879.2,unlabeled,False,0,self_learning,NC3
5058,ENST00000334310,ENSP00000334754.6,unlabeled,False,0,self_learning,NC3
5059,ENST00000334344,ENSP00000335044.6,train,True,0,self_learning,NC3
5060,ENST00000334350,ENSP00000334872.6,unlabeled,False,0,self_learning,NC3
5061,ENST00000334352,ENSP00000334808.4,train,True,0,self_learning,NC3
5062,ENST00000334370,0,unlabeled,False,0,self_learning,NC3
5063,ENST00000334379,ENSP00000333934.5,train,True,0,self_learning,NC3
5064,ENST00000334398,ENSP00000335261.3,unlabeled,False,0,self_learning,NC3
5065,ENST00000334444,ENSP00000333926.6,train,True,0,self_learning,NC3
5066,ENST00000334456,ENSP00000334910.5,unlabeled,False,0,self_learning,NC3
5067,ENST00000334463,ENSP00000334675.3,train,True,0,self_learning,NC3
5068,ENST00000334464,ENSP00000334642.5,train,True,0,self_learning,NC3
5069,ENST00000334493,ENSP00000335522.7,unlabeled,False,0,self_learning,NC3
5070,ENST00000334512,ENSP00000334474.5,unlabeled,False,0,self_learning,NC3
5071,ENST00000334513,0,unlabeled,False,0,self_learning,NC3
5072,ENST00000334534,ENSP00000335557.5,unlabeled,False,0,self_learning,NC3
5073,ENST00000334546,ENSP00000334748.2,unlabeled,False,0,self_learning,NC3
5074,ENST00000334571,ENSP00000333946.2,train,True,0,self_learning,NC3
5075,ENST00000334586,0,unlabeled,False,0,self_learning,NC3
5076,ENST00000334619,ENSP00000335544.2,unlabeled,False,0,self_learning,NC3
5077,ENST00000334634,ENSP00000334657.4,unlabeled,False,0,self_learning,NC3
5078,ENST00000334635,ENSP00000334625.5,unlabeled,False,0,self_learning,NC3
5079,ENST00000334660,ENSP00000335632.5,train,True,0,self_learning,NC3
5080,ENST00000334667,ENSP00000335416.2,unlabeled,False,0,self_learning,NC3
5081,ENST00000334678,ENSP00000333948.3,train,True,0,self_learning,NC3
5082,ENST00000334690,ENSP00000335371.6,train,True,0,self_learning,NC3
5083,ENST00000334705,ENSP00000335082.7,train,True,0,self_learning,NC3
5084,ENST00000334731,0,unlabeled,False,0,self_learning,NC3
5085,ENST00000334743,ENSP00000333905.4,unlabeled,False,0,self_learning,NC3
5086,ENST00000334793,ENSP00000335493.6,unlabeled,False,0,self_learning,NC3
5087,ENST00000334801,ENSP00000335320.3,train,True,0,self_learning,NC3
5088,ENST00000334810,0,unlabeled,False,0,self_learning,NC3
5089,ENST00000334830,0,unlabeled,False,0,self_learning,NC3
5090,ENST00000334928,0,unlabeled,False,0,self_learning,NC3
5091,ENST00000334933,ENSP00000334779.4,unlabeled,False,0,self_learning,NC3
5092,ENST00000334944,ENSP00000334414.5,unlabeled,False,0,self_learning,NC3
5093,ENST00000334955,ENSP00000334040.7,train,True,0,self_learning,NC3
5094,ENST00000334956,ENSP00000334008.9,train,True,0,self_learning,NC3
5095,ENST00000334976,ENSP00000334037.6,unlabeled,False,0,self_learning,NC3
5096,ENST00000334982,ENSP00000335636.4,val,True,0,self_learning,NC3
5097,ENST00000334983,ENSP00000335605.5,unlabeled,False,0,self_learning,NC3
5098,ENST00000334994,ENSP00000399441.1,unlabeled,False,0,self_learning,NC3
5099,ENST00000335007,ENSP00000335084.5,unlabeled,False,0,self_learning,NC3
5100,ENST00000335012,ENSP00000334974.2,unlabeled,False,0,self_learning,NC3
5101,ENST00000335025,ENSP00000334553.7,unlabeled,False,0,self_learning,NC3
5102,ENST00000335080,ENSP00000334181.5,unlabeled,False,0,self_learning,NC3
5103,ENST00000335099,ENSP00000335397.3,unlabeled,False,0,self_learning,NC3
5104,ENST00000335154,ENSP00000335655.5,train,True,0,self_learning,NC3
5105,ENST00000335174,ENSP00000335147.4,unlabeled,False,0,self_learning,NC3
5106,ENST00000335183,ENSP00000335357.6,train,True,0,self_learning,NC3
5107,ENST00000335209,ENSP00000334785.7,train,True,0,self_learning,NC3
5108,ENST00000335211,ENSP00000334714.4,unlabeled,False,0,self_learning,NC3
5109,ENST00000335251,ENSP00000334003.5,unlabeled,False,0,self_learning,NC3
5110,ENST00000335255,ENSP00000335677.5,train,True,0,self_learning,NC3
5111,ENST00000335263,ENSP00000335434.5,unlabeled,False,0,self_learning,NC3
5112,ENST00000335272,ENSP00000334738.5,unlabeled,False,0,self_learning,NC3
5113,ENST00000335281,ENSP00000334448.4,unlabeled,False,0,self_learning,NC3
5114,ENST00000335290,ENSP00000334148.6,unlabeled,False,0,self_learning,NC3
5115,ENST00000335312,ENSP00000335333.3,unlabeled,False,0,self_learning,NC3
5116,ENST00000335325,ENSP00000335091.4,unlabeled,False,0,self_learning,NC3
5117,ENST00000335327,ENSP00000335055.5,unlabeled,False,0,self_learning,NC3
5118,ENST00000335350,ENSP00000334329.6,unlabeled,False,0,self_learning,NC3
5119,ENST00000335351,ENSP00000334294.3,unlabeled,False,0,self_learning,NC3
5120,ENST00000335390,ENSP00000335094.5,unlabeled,False,0,self_learning,NC3
5121,ENST00000335420,ENSP00000334140.4,unlabeled,False,0,self_learning,NC3
5122,ENST00000335449,ENSP00000335196.6,unlabeled,False,0,self_learning,NC3
5123,ENST00000335459,0,unlabeled,False,0,self_learning,NC3
5124,ENST00000335464,0,unlabeled,False,0,self_learning,NC3
5125,ENST00000335472,ENSP00000334594.8,unlabeled,False,0,self_learning,NC3
5126,ENST00000335473,ENSP00000334563.8,unlabeled,False,0,self_learning,NC3
5127,ENST00000335508,ENSP00000335321.6,train,True,0,self_learning,NC3
5128,ENST00000335613,ENSP00000334186.5,unlabeled,False,0,self_learning,NC3
5129,ENST00000335670,ENSP00000335087.6,unlabeled,False,0,self_learning,NC3
5130,ENST00000335681,ENSP00000338283.5,unlabeled,False,0,self_learning,NC3
5131,ENST00000335698,ENSP00000338568.4,train,True,0,self_learning,NC3
5132,ENST00000335725,ENSP00000337353.4,unlabeled,False,0,self_learning,NC3
5133,ENST00000335727,ENSP00000338371.8,unlabeled,False,0,self_learning,NC3
5134,ENST00000335754,ENSP00000336842.3,train,True,0,self_learning,NC3
5135,ENST00000335756,ENSP00000336868.4,unlabeled,False,0,self_learning,NC3
5136,ENST00000335757,ENSP00000336888.4,unlabeled,False,0,self_learning,NC3
5137,ENST00000335765,ENSP00000337040.3,test,True,0,self_learning,NC3
5138,ENST00000335783,ENSP00000337289.2,train,True,0,self_learning,NC3
5139,ENST00000335790,ENSP00000338207.3,unlabeled,False,0,self_learning,NC3
5140,ENST00000335791,ENSP00000336733.5,unlabeled,False,0,self_learning,NC3
5141,ENST00000335793,ENSP00000338258.3,train,True,0,self_learning,NC3
5142,ENST00000335815,ENSP00000337122.2,unlabeled,False,0,self_learning,NC3
5143,ENST00000335867,ENSP00000337439.4,unlabeled,False,0,self_learning,NC3
5144,ENST00000335870,ENSP00000338572.2,unlabeled,False,0,self_learning,NC3
5145,ENST00000335875,ENSP00000338627.3,unlabeled,False,0,self_learning,NC3
5146,ENST00000335877,ENSP00000338039.6,unlabeled,False,0,self_learning,NC3
5147,ENST00000335895,ENSP00000338516.8,train,True,0,self_learning,NC3
5148,ENST00000335953,ENSP00000338157.4,unlabeled,False,0,self_learning,NC3
5149,ENST00000335968,ENSP00000338093.3,train,True,0,self_learning,NC3
5150,ENST00000335972,ENSP00000338413.6,train,True,0,self_learning,NC3
5151,ENST00000335999,ENSP00000337998.6,unlabeled,False,0,self_learning,NC3
5152,ENST00000336023,ENSP00000336799.5,unlabeled,False,0,self_learning,NC3
5153,ENST00000336032,ENSP00000336931.3,unlabeled,False,0,self_learning,NC3
5154,ENST00000336078,ENSP00000338217.4,unlabeled,False,0,self_learning,NC3
5155,ENST00000336086,ENSP00000336872.6,unlabeled,False,0,self_learning,NC3
5156,ENST00000336095,ENSP00000336753.5,unlabeled,False,0,self_learning,NC3
5157,ENST00000336126,ENSP00000337500.5,unlabeled,False,0,self_learning,NC3
5158,ENST00000336133,ENSP00000337632.3,unlabeled,False,0,self_learning,NC3
5159,ENST00000336138,0,unlabeled,False,0,self_learning,NC3
5160,ENST00000336148,ENSP00000336606.5,val,True,0,self_learning,NC3
5161,ENST00000336174,ENSP00000336655.6,unlabeled,False,0,self_learning,NC3
5162,ENST00000336180,ENSP00000336740.2,unlabeled,False,0,self_learning,NC3
5163,ENST00000336219,ENSP00000337226.3,unlabeled,False,0,self_learning,NC3
5164,ENST00000336233,ENSP00000337354.5,train,True,0,self_learning,NC3
5165,ENST00000336273,ENSP00000338235.3,train,True,0,self_learning,NC3
5166,ENST00000336292,ENSP00000336775.7,unlabeled,False,0,self_learning,NC3
5167,ENST00000336294,ENSP00000338165.5,unlabeled,False,0,self_learning,NC3
5168,ENST00000336307,ENSP00000337425.1,unlabeled,False,0,self_learning,NC3
5169,ENST00000336308,ENSP00000337446.5,unlabeled,False,0,self_learning,NC3
5170,ENST00000336314,ENSP00000336721.4,unlabeled,False,0,self_learning,NC3
5171,ENST00000336349,ENSP00000337991.5,test,True,0,self_learning,NC3
5172,ENST00000336375,ENSP00000337471.5,unlabeled,False,0,self_learning,NC3
5173,ENST00000336395,ENSP00000338127.5,unlabeled,False,0,self_learning,NC3
5174,ENST00000336418,ENSP00000338777.4,unlabeled,False,0,self_learning,NC3
5175,ENST00000336430,ENSP00000336580.7,train,True,0,self_learning,NC3
5176,ENST00000336431,ENSP00000338964.5,train,True,0,self_learning,NC3
5177,ENST00000336498,ENSP00000336923.3,train,True,0,self_learning,NC3
5178,ENST00000336505,ENSP00000336756.6,unlabeled,False,0,self_learning,NC3
5179,ENST00000336564,0,unlabeled,False,0,self_learning,NC3
5180,ENST00000336577,ENSP00000337816.4,unlabeled,False,0,self_learning,NC3
5181,ENST00000336596,ENSP00000337451.2,unlabeled,False,0,self_learning,NC3
5182,ENST00000336604,ENSP00000337593.4,unlabeled,False,0,self_learning,NC3
5183,ENST00000336614,ENSP00000337473.3,unlabeled,False,0,self_learning,NC3
5184,ENST00000336615,ENSP00000337701.4,train,True,0,self_learning,NC3
5185,ENST00000336617,ENSP00000337623.2,train,True,0,self_learning,NC3
5186,ENST00000336643,ENSP00000336887.5,unlabeled,False,0,self_learning,NC3
5187,ENST00000336655,0,unlabeled,False,0,self_learning,NC3
5188,ENST00000336665,ENSP00000338378.5,unlabeled,False,0,self_learning,NC3
5189,ENST00000336702,ENSP00000338885.3,train,True,0,self_learning,NC3
5190,ENST00000336714,ENSP00000338844.3,unlabeled,False,0,self_learning,NC3
5191,ENST00000336735,ENSP00000337053.4,train,True,0,self_learning,NC3
5192,ENST00000336767,ENSP00000338862.5,train,True,0,self_learning,NC3
5193,ENST00000336811,ENSP00000336762.6,unlabeled,False,0,self_learning,NC3
5194,ENST00000336812,ENSP00000336741.4,train,True,0,self_learning,NC3
5195,ENST00000336868,ENSP00000337443.3,train,True,0,self_learning,NC3
5196,ENST00000336898,ENSP00000337972.3,unlabeled,False,0,self_learning,NC3
5197,ENST00000336926,ENSP00000336747.6,train,True,0,self_learning,NC3
5198,ENST00000336934,ENSP00000338785.4,unlabeled,False,0,self_learning,NC3
5199,ENST00000336976,ENSP00000337368.5,unlabeled,False,0,self_learning,NC3
5200,ENST00000336985,ENSP00000337464.6,unlabeled,False,0,self_learning,NC3
5201,ENST00000336990,ENSP00000338988.3,unlabeled,False,0,self_learning,NC3
5202,ENST00000337002,ENSP00000337688.4,unlabeled,False,0,self_learning,NC3
5203,ENST00000337014,ENSP00000337854.6,unlabeled,False,0,self_learning,NC3
5204,ENST00000337080,0,unlabeled,False,0,self_learning,NC3
5205,ENST00000337109,ENSP00000338389.4,train,True,0,self_learning,NC3
5206,ENST00000337120,ENSP00000337163.5,unlabeled,False,0,self_learning,NC3
5207,ENST00000337132,ENSP00000338746.5,unlabeled,False,0,self_learning,NC3
5208,ENST00000337137,ENSP00000336724.4,train,True,0,self_learning,NC3
5209,ENST00000337138,ENSP00000338018.4,unlabeled,False,0,self_learning,NC3
5210,ENST00000337147,ENSP00000338934.7,train,True,0,self_learning,NC3
5211,ENST00000337190,ENSP00000337889.2,unlabeled,False,0,self_learning,NC3
5212,ENST00000337198,ENSP00000337180.5,unlabeled,False,0,self_learning,NC3
5213,ENST00000337227,ENSP00000336866.4,train,True,0,self_learning,NC3
5214,ENST00000337231,ENSP00000336587.5,train,True,0,self_learning,NC3
5215,ENST00000337303,ENSP00000338302.4,unlabeled,False,0,self_learning,NC3
5216,ENST00000337304,ENSP00000336790.2,unlabeled,False,0,self_learning,NC3
5217,ENST00000337318,ENSP00000338532.3,unlabeled,False,0,self_learning,NC3
5218,ENST00000337331,ENSP00000338766.5,test,True,0,self_learning,NC3
5219,ENST00000337338,ENSP00000338887.5,unlabeled,False,0,self_learning,NC3
5220,ENST00000337344,0,unlabeled,False,0,self_learning,NC3
5221,ENST00000337352,ENSP00000336914.6,unlabeled,False,0,self_learning,NC3
5222,ENST00000337386,ENSP00000336894.5,unlabeled,False,0,self_learning,NC3
5223,ENST00000337392,ENSP00000336994.4,train,True,0,self_learning,NC3
5224,ENST00000337432,ENSP00000336701.4,train,True,0,self_learning,NC3
5225,ENST00000337488,ENSP00000336752.6,unlabeled,False,0,self_learning,NC3
5226,ENST00000337491,ENSP00000337332.1,train,True,0,self_learning,NC3
5227,ENST00000337532,ENSP00000337907.5,unlabeled,False,0,self_learning,NC3
5228,ENST00000337537,ENSP00000337641.3,val,True,0,self_learning,NC3
5229,ENST00000337573,ENSP00000337675.5,unlabeled,False,0,self_learning,NC3
5230,ENST00000337604,ENSP00000338983.5,unlabeled,False,0,self_learning,NC3
5231,ENST00000337619,ENSP00000336666.5,train,True,0,self_learning,NC3
5232,ENST00000337620,ENSP00000336687.4,train,True,0,self_learning,NC3
5233,ENST00000337623,ENSP00000336727.3,unlabeled,False,0,self_learning,NC3
5234,ENST00000337659,ENSP00000337194.6,unlabeled,False,0,self_learning,NC3
5235,ENST00000337664,ENSP00000336808.4,unlabeled,False,0,self_learning,NC3
5236,ENST00000337665,ENSP00000337261.3,unlabeled,False,0,self_learning,NC3
5237,ENST00000337685,ENSP00000338641.2,unlabeled,False,0,self_learning,NC3
5238,ENST00000337702,ENSP00000338533.4,train,True,0,self_learning,NC3
5239,ENST00000337743,ENSP00000338624.4,unlabeled,False,0,self_learning,NC3
5240,ENST00000337768,ENSP00000336750.5,train,True,0,self_learning,NC3
5241,ENST00000337777,ENSP00000336831.3,unlabeled,False,0,self_learning,NC3
5242,ENST00000337827,ENSP00000336729.4,train,True,0,self_learning,NC3
5243,ENST00000337843,ENSP00000338812.2,unlabeled,False,0,self_learning,NC3
5244,ENST00000337859,ENSP00000338788.6,train,True,0,self_learning,NC3
5245,ENST00000337872,ENSP00000338807.4,unlabeled,False,0,self_learning,NC3
5246,ENST00000337907,ENSP00000338629.3,train,True,0,self_learning,NC3
5247,ENST00000337910,ENSP00000338671.5,unlabeled,False,0,self_learning,NC3
5248,ENST00000337929,ENSP00000338010.3,unlabeled,False,0,self_learning,NC3
5249,ENST00000337963,ENSP00000337034.4,unlabeled,False,0,self_learning,NC3
5250,ENST00000337975,ENSP00000336800.5,train,True,0,self_learning,NC3
5251,ENST00000337979,ENSP00000338562.4,train,True,0,self_learning,NC3
5252,ENST00000337995,ENSP00000338770.2,unlabeled,False,0,self_learning,NC3
5253,ENST00000338005,0,unlabeled,False,0,self_learning,NC3
5254,ENST00000338034,ENSP00000337445.4,train,True,0,self_learning,NC3
5255,ENST00000338037,ENSP00000338185.6,train,True,0,self_learning,NC3
5256,ENST00000338045,ENSP00000337598.4,train,True,0,self_learning,NC3
5257,ENST00000338074,ENSP00000337168.2,unlabeled,False,0,self_learning,NC3
5258,ENST00000338086,ENSP00000338173.5,train,True,0,self_learning,NC3
5259,ENST00000338121,ENSP00000338290.5,train,True,0,self_learning,NC3
5260,ENST00000338128,ENSP00000337746.7,train,True,0,self_learning,NC3
5261,ENST00000338134,ENSP00000337850.2,unlabeled,False,0,self_learning,NC3
5262,ENST00000338146,ENSP00000338034.5,train,True,0,self_learning,NC3
5263,ENST00000338148,ENSP00000338057.3,unlabeled,False,0,self_learning,NC3
5264,ENST00000338154,ENSP00000338868.6,unlabeled,False,0,self_learning,NC3
5265,ENST00000338179,ENSP00000339883.2,test,True,0,self_learning,NC3
5266,ENST00000338193,ENSP00000350491.5,unlabeled,False,0,self_learning,NC3
5267,ENST00000338205,ENSP00000339889.5,unlabeled,False,0,self_learning,NC3
5268,ENST00000338272,0,unlabeled,False,0,self_learning,NC3
5269,ENST00000338333,ENSP00000473383.1,train,True,0,self_learning,NC3
5270,ENST00000338356,ENSP00000339157.3,unlabeled,False,0,self_learning,NC3
5271,ENST00000338366,ENSP00000355051.4,unlabeled,False,0,self_learning,NC3
5272,ENST00000338370,ENSP00000342676.3,unlabeled,False,0,self_learning,NC3
5273,ENST00000338379,ENSP00000341214.5,train,True,0,self_learning,NC3
5274,ENST00000338380,ENSP00000342082.2,unlabeled,False,0,self_learning,NC3
5275,ENST00000338399,ENSP00000344683.4,unlabeled,False,0,self_learning,NC3
5276,ENST00000338415,ENSP00000344829.3,unlabeled,False,0,self_learning,NC3
5277,ENST00000338448,ENSP00000341911.4,train,True,0,self_learning,NC3
5278,ENST00000338492,ENSP00000339850.3,train,True,0,self_learning,NC3
5279,ENST00000338502,ENSP00000345405.4,unlabeled,False,0,self_learning,NC3
5280,ENST00000338523,ENSP00000343709.5,unlabeled,False,0,self_learning,NC3
5281,ENST00000338560,ENSP00000342222.7,unlabeled,False,0,self_learning,NC3
5282,ENST00000338591,ENSP00000343930.3,unlabeled,False,0,self_learning,NC3
5283,ENST00000338595,ENSP00000345023.1,unlabeled,False,0,self_learning,NC3
5284,ENST00000338608,0,unlabeled,False,0,self_learning,NC3
5285,ENST00000338625,ENSP00000342267.4,unlabeled,False,0,self_learning,NC3
5286,ENST00000338639,ENSP00000340278.5,train,True,0,self_learning,NC3
5287,ENST00000338641,ENSP00000344666.5,train,True,0,self_learning,NC3
5288,ENST00000338700,ENSP00000339659.5,unlabeled,False,0,self_learning,NC3
5289,ENST00000338745,ENSP00000341024.5,unlabeled,False,0,self_learning,NC3
5290,ENST00000338754,ENSP00000339813.4,unlabeled,False,0,self_learning,NC3
5291,ENST00000338779,ENSP00000341171.6,unlabeled,False,0,self_learning,NC3
