node_index,transcript_id,protein_id,split,is_labeled,seed,species,task,target_column
3929,ENSMUST00000067384,ENSMUSP00000067013,train,True,24,mouse,known,NC3
3930,ENSMUST00000064364,ENSMUSP00000067053,train,True,24,mouse,known,NC3
3931,ENSMUST00000064545,ENSMUSP00000067070,train,True,24,mouse,known,NC3
3932,ENSMUST00000063507,ENSMUSP00000067075,train,True,24,mouse,known,NC3
3933,ENSMUST00000068795,ENSMUSP00000067135,train,True,24,mouse,known,NC3
3934,ENSMUST00000068856,ENSMUSP00000067200,train,True,24,mouse,known,NC3
3935,ENSMUST00000063886,ENSMUSP00000067305,train,True,24,mouse,known,NC3
3936,ENSMUST00000063710,ENSMUSP00000067334,train,True,24,mouse,known,NC3
3937,ENSMUST00000065388,ENSMUSP00000067337,train,True,24,mouse,known,NC3
3938,ENSMUST00000065330,ENSMUSP00000067341,train,True,24,mouse,known,NC3
3939,ENSMUST00000064377,ENSMUSP00000067395,train,True,24,mouse,known,NC3
3940,ENSMUST00000065778,ENSMUSP00000067400,train,True,24,mouse,known,NC3
3941,ENSMUST00000064032,ENSMUSP00000067418,train,True,24,mouse,known,NC3
3942,ENSMUST00000064393,ENSMUSP00000067579,train,True,24,mouse,known,NC3
3943,ENSMUST00000066279,ENSMUSP00000067581,train,True,24,mouse,known,NC3
3944,ENSMUST00000065678,nan,test,True,24,mouse,known,NC3
3945,ENSMUST00000069828,ENSMUSP00000067701,train,True,24,mouse,known,NC3
3946,ENSMUST00000064495,ENSMUSP00000067752,train,True,24,mouse,known,NC3
3947,ENSMUST00000066277,ENSMUSP00000067767,val,True,24,mouse,known,NC3
3948,ENSMUST00000064391,ENSMUSP00000067774,train,True,24,mouse,known,NC3
3949,ENSMUST00000064571,ENSMUSP00000067779,val,True,24,mouse,known,NC3
3950,ENSMUST00000068714,ENSMUSP00000067786,train,True,24,mouse,known,NC3
3951,ENSMUST00000065515,ENSMUSP00000067867,val,True,24,mouse,known,NC3
3952,ENSMUST00000070395,ENSMUSP00000067912,train,True,24,mouse,known,NC3
3953,ENSMUST00000064536,ENSMUSP00000067953,val,True,24,mouse,known,NC3
3954,ENSMUST00000066889,ENSMUSP00000067964,test,True,24,mouse,known,NC3
3955,ENSMUST00000064635,ENSMUSP00000068003,val,True,24,mouse,known,NC3
3956,ENSMUST00000070004,ENSMUSP00000068086,train,True,24,mouse,known,NC3
3957,ENSMUST00000066888,ENSMUSP00000068103,train,True,24,mouse,known,NC3
3958,ENSMUST00000067284,ENSMUSP00000068148,train,True,24,mouse,known,NC3
3959,ENSMUST00000065938,ENSMUSP00000068174,val,True,24,mouse,known,NC3
3960,ENSMUST00000064911,ENSMUSP00000068188,train,True,24,mouse,known,NC3
3961,ENSMUST00000070673,ENSMUSP00000068195,train,True,24,mouse,known,NC3
3962,ENSMUST00000064910,ENSMUSP00000068267,train,True,24,mouse,known,NC3
3963,ENSMUST00000065625,ENSMUSP00000068309,train,True,24,mouse,known,NC3
3964,ENSMUST00000064762,ENSMUSP00000068374,train,True,24,mouse,known,NC3
3965,ENSMUST00000069718,ENSMUSP00000068380,val,True,24,mouse,known,NC3
3966,ENSMUST00000068271,ENSMUSP00000068479,train,True,24,mouse,known,NC3
3967,ENSMUST00000070524,ENSMUSP00000068487,test,True,24,mouse,known,NC3
3968,ENSMUST00000067505,ENSMUSP00000068551,train,True,24,mouse,known,NC3
3969,ENSMUST00000066743,ENSMUSP00000068560,train,True,24,mouse,known,NC3
3970,ENSMUST00000064759,ENSMUSP00000068587,train,True,24,mouse,known,NC3
3971,ENSMUST00000066601,ENSMUSP00000068594,train,True,24,mouse,known,NC3
3972,ENSMUST00000069747,ENSMUSP00000068610,test,True,24,mouse,known,NC3
3973,ENSMUST00000069180,ENSMUSP00000068677,val,True,24,mouse,known,NC3
3974,ENSMUST00000067545,ENSMUSP00000068690,train,True,24,mouse,known,NC3
3975,ENSMUST00000068225,ENSMUSP00000068713,train,True,24,mouse,known,NC3
3976,ENSMUST00000068156,ENSMUSP00000068716,train,True,24,mouse,known,NC3
3977,ENSMUST00000065932,ENSMUSP00000068789,test,True,24,mouse,known,NC3
3978,ENSMUST00000066882,ENSMUSP00000068890,train,True,24,mouse,known,NC3
3979,ENSMUST00000068505,ENSMUSP00000068895,train,True,24,mouse,known,NC3
3980,ENSMUST00000068031,ENSMUSP00000068896,train,True,24,mouse,known,NC3
3981,ENSMUST00000066568,ENSMUSP00000068939,val,True,24,mouse,known,NC3
3982,ENSMUST00000068421,ENSMUSP00000068948,train,True,24,mouse,known,NC3
3983,ENSMUST00000064725,ENSMUSP00000068971,train,True,24,mouse,known,NC3
3984,ENSMUST00000068408,ENSMUSP00000069004,train,True,24,mouse,known,NC3
3985,ENSMUST00000066597,ENSMUSP00000069077,train,True,24,mouse,known,NC3
3986,ENSMUST00000065358,ENSMUSP00000069078,test,True,24,mouse,known,NC3
3987,ENSMUST00000063814,ENSMUSP00000069081,test,True,24,mouse,known,NC3
3988,ENSMUST00000065014,ENSMUSP00000069087,train,True,24,mouse,known,NC3
3989,ENSMUST00000068407,ENSMUSP00000069159,train,True,24,mouse,known,NC3
3990,ENSMUST00000066052,ENSMUSP00000069230,train,True,24,mouse,known,NC3
3991,ENSMUST00000066778,ENSMUSP00000069284,train,True,24,mouse,known,NC3
3992,ENSMUST00000067539,ENSMUSP00000069300,train,True,24,mouse,known,NC3
3993,ENSMUST00000069174,ENSMUSP00000069371,val,True,24,mouse,known,NC3
3994,ENSMUST00000069507,ENSMUSP00000069418,train,True,24,mouse,known,NC3
3995,ENSMUST00000064454,ENSMUSP00000069432,train,True,24,mouse,known,NC3
3996,ENSMUST00000064694,ENSMUSP00000069443,train,True,24,mouse,known,NC3
3997,ENSMUST00000068333,ENSMUSP00000069508,train,True,24,mouse,known,NC3
3998,ENSMUST00000067947,ENSMUSP00000069549,train,True,24,mouse,known,NC3
3999,ENSMUST00000065353,ENSMUSP00000069554,train,True,24,mouse,known,NC3
4000,ENSMUST00000070215,ENSMUSP00000069578,train,True,24,mouse,known,NC3
4001,ENSMUST00000066774,ENSMUSP00000069652,val,True,24,mouse,known,NC3
4002,ENSMUST00000063879,ENSMUSP00000069670,train,True,24,mouse,known,NC3
4003,ENSMUST00000070923,ENSMUSP00000069692,train,True,24,mouse,known,NC3
4004,ENSMUST00000069449,ENSMUSP00000069752,train,True,24,mouse,known,NC3
4005,ENSMUST00000063562,ENSMUSP00000069840,train,True,24,mouse,known,NC3
4006,ENSMUST00000070642,ENSMUSP00000069850,test,True,24,mouse,known,NC3
4007,ENSMUST00000068063,ENSMUSP00000069914,train,True,24,mouse,known,NC3
4008,ENSMUST00000063976,ENSMUSP00000069965,train,True,24,mouse,known,NC3
4009,ENSMUST00000069600,ENSMUSP00000070052,train,True,24,mouse,known,NC3
4010,ENSMUST00000067857,ENSMUSP00000070054,train,True,24,mouse,known,NC3
4011,ENSMUST00000065906,ENSMUSP00000070109,train,True,24,mouse,known,NC3
4012,ENSMUST00000070538,ENSMUSP00000070134,train,True,24,mouse,known,NC3
4013,ENSMUST00000066379,ENSMUSP00000070149,test,True,24,mouse,known,NC3
4014,ENSMUST00000064488,ENSMUSP00000070168,train,True,24,mouse,known,NC3
4015,ENSMUST00000065422,ENSMUSP00000070209,train,True,24,mouse,known,NC3
4016,ENSMUST00000065169,ENSMUSP00000070229,train,True,24,mouse,known,NC3
4017,ENSMUST00000068999,ENSMUSP00000070241,train,True,24,mouse,known,NC3
4018,ENSMUST00000071057,ENSMUSP00000070279,train,True,24,mouse,known,NC3
4019,ENSMUST00000063531,ENSMUSP00000070313,val,True,24,mouse,known,NC3
4020,ENSMUST00000071056,ENSMUSP00000070345,test,True,24,mouse,known,NC3
4021,ENSMUST00000069965,ENSMUSP00000070355,train,True,24,mouse,known,NC3
4022,ENSMUST00000070070,ENSMUSP00000070413,train,True,24,mouse,known,NC3
4023,ENSMUST00000069994,ENSMUSP00000070414,train,True,24,mouse,known,NC3
4024,ENSMUST00000065167,ENSMUSP00000070445,train,True,24,mouse,known,NC3
4025,ENSMUST00000068822,ENSMUSP00000070463,train,True,24,mouse,known,NC3
4026,ENSMUST00000070607,ENSMUSP00000070504,train,True,24,mouse,known,NC3
4027,ENSMUST00000067167,ENSMUSP00000070534,train,True,24,mouse,known,NC3
4028,ENSMUST00000068532,ENSMUSP00000070548,test,True,24,mouse,known,NC3
4029,ENSMUST00000063517,ENSMUSP00000070549,train,True,24,mouse,known,NC3
4030,ENSMUST00000064786,ENSMUSP00000070567,train,True,24,mouse,known,NC3
4031,ENSMUST00000065418,ENSMUSP00000070588,train,True,24,mouse,known,NC3
4032,ENSMUST00000069443,ENSMUSP00000070592,train,True,24,mouse,known,NC3
4033,ENSMUST00000063682,ENSMUSP00000070596,train,True,24,mouse,known,NC3
4034,ENSMUST00000070705,ENSMUSP00000070662,test,True,24,mouse,known,NC3
4035,ENSMUST00000068056,ENSMUSP00000070682,train,True,24,mouse,known,NC3
4036,ENSMUST00000064104,ENSMUSP00000070725,train,True,24,mouse,known,NC3
4037,ENSMUST00000067976,ENSMUSP00000070726,train,True,24,mouse,known,NC3
4038,ENSMUST00000067036,ENSMUSP00000070751,train,True,24,mouse,known,NC3
4039,ENSMUST00000070173,ENSMUSP00000070778,train,True,24,mouse,known,NC3
4040,ENSMUST00000066594,ENSMUSP00000070825,train,True,24,mouse,known,NC3
4041,ENSMUST00000067975,ENSMUSP00000070827,train,True,24,mouse,known,NC3
4042,ENSMUST00000070200,ENSMUSP00000070868,train,True,24,mouse,known,NC3
4043,ENSMUST00000070064,ENSMUSP00000070871,train,True,24,mouse,known,NC3
4044,ENSMUST00000064190,ENSMUSP00000070896,test,True,24,mouse,known,NC3
4045,ENSMUST00000068700,ENSMUSP00000070927,train,True,24,mouse,known,NC3
4046,ENSMUST00000068892,ENSMUSP00000070957,train,True,24,mouse,known,NC3
4047,ENSMUST00000063417,ENSMUSP00000070983,train,True,24,mouse,known,NC3
4048,ENSMUST00000066650,ENSMUSP00000070991,train,True,24,mouse,known,NC3
4049,ENSMUST00000067664,ENSMUSP00000070993,train,True,24,mouse,known,NC3
4050,ENSMUST00000063249,ENSMUSP00000070995,test,True,24,mouse,known,NC3
4051,ENSMUST00000066091,ENSMUSP00000071035,train,True,24,mouse,known,NC3
4052,ENSMUST00000070198,ENSMUSP00000071040,train,True,24,mouse,known,NC3
4053,ENSMUST00000067663,ENSMUSP00000071054,train,True,24,mouse,known,NC3
4054,ENSMUST00000066469,ENSMUSP00000071078,train,True,24,mouse,known,NC3
4055,ENSMUST00000066330,ENSMUSP00000071081,train,True,24,mouse,known,NC3
4056,ENSMUST00000071134,ENSMUSP00000071134,test,True,24,mouse,known,NC3
4057,ENSMUST00000071230,ENSMUSP00000071214,train,True,24,mouse,known,NC3
4058,ENSMUST00000071268,ENSMUSP00000071246,test,True,24,mouse,known,NC3
4059,ENSMUST00000071325,ENSMUSP00000071289,train,True,24,mouse,known,NC3
4060,ENSMUST00000071329,ENSMUSP00000071292,train,True,24,mouse,known,NC3
4061,ENSMUST00000071423,ENSMUSP00000071370,val,True,24,mouse,known,NC3
4062,ENSMUST00000071430,ENSMUSP00000071378,train,True,24,mouse,known,NC3
4063,ENSMUST00000071487,ENSMUSP00000071421,val,True,24,mouse,known,NC3
4064,ENSMUST00000071488,ENSMUSP00000071422,train,True,24,mouse,known,NC3
4065,ENSMUST00000071492,ENSMUSP00000071426,test,True,24,mouse,known,NC3
4066,ENSMUST00000071537,ENSMUSP00000071467,val,True,24,mouse,known,NC3
4067,ENSMUST00000081649,ENSMUSP00000071470,train,True,24,mouse,known,NC3
4068,ENSMUST00000071555,ENSMUSP00000071486,train,True,24,mouse,known,NC3
4069,ENSMUST00000071562,ENSMUSP00000071493,train,True,24,mouse,known,NC3
4070,ENSMUST00000071592,ENSMUSP00000071521,train,True,24,mouse,known,NC3
4071,ENSMUST00000071642,ENSMUSP00000071569,train,True,24,mouse,known,NC3
4072,ENSMUST00000071664,ENSMUSP00000071589,train,True,24,mouse,known,NC3
4073,ENSMUST00000058437,ENSMUSP00000071616,train,True,24,mouse,known,NC3
4074,ENSMUST00000071703,ENSMUSP00000071623,train,True,24,mouse,known,NC3
4075,ENSMUST00000071718,ENSMUSP00000071636,train,True,24,mouse,known,NC3
4076,ENSMUST00000071739,ENSMUSP00000071654,train,True,24,mouse,known,NC3
4077,ENSMUST00000071750,ENSMUSP00000071662,train,True,24,mouse,known,NC3
4078,ENSMUST00000071792,ENSMUSP00000071698,train,True,24,mouse,known,NC3
4079,ENSMUST00000071812,ENSMUSP00000071715,train,True,24,mouse,known,NC3
4080,ENSMUST00000071852,ENSMUSP00000071752,train,True,24,mouse,known,NC3
4081,ENSMUST00000071858,ENSMUSP00000071756,train,True,24,mouse,known,NC3
4082,ENSMUST00000071891,ENSMUSP00000071788,train,True,24,mouse,known,NC3
4083,ENSMUST00000071898,ENSMUSP00000071794,test,True,24,mouse,known,NC3
4084,ENSMUST00000071921,ENSMUSP00000071815,train,True,24,mouse,known,NC3
4085,ENSMUST00000071926,ENSMUSP00000071818,train,True,24,mouse,known,NC3
4086,ENSMUST00000071949,ENSMUSP00000071840,train,True,24,mouse,known,NC3
4087,ENSMUST00000072008,ENSMUSP00000071896,train,True,24,mouse,known,NC3
4088,ENSMUST00000072031,ENSMUSP00000071914,test,True,24,mouse,known,NC3
4089,ENSMUST00000072061,ENSMUSP00000071939,train,True,24,mouse,known,NC3
4090,ENSMUST00000072079,ENSMUSP00000071955,val,True,24,mouse,known,NC3
4091,ENSMUST00000072080,ENSMUSP00000071956,test,True,24,mouse,known,NC3
4092,ENSMUST00000072113,ENSMUSP00000071984,val,True,24,mouse,known,NC3
4093,ENSMUST00000072119,ENSMUSP00000071989,train,True,24,mouse,known,NC3
4094,ENSMUST00000072141,ENSMUSP00000072008,train,True,24,mouse,known,NC3
4095,ENSMUST00000072156,ENSMUSP00000072020,train,True,24,mouse,known,NC3
4096,ENSMUST00000072187,ENSMUSP00000072048,train,True,24,mouse,known,NC3
4097,ENSMUST00000072232,ENSMUSP00000072087,train,True,24,mouse,known,NC3
4098,ENSMUST00000072237,ENSMUSP00000072091,train,True,24,mouse,known,NC3
4099,ENSMUST00000072239,ENSMUSP00000072092,train,True,24,mouse,known,NC3
4100,ENSMUST00000072289,ENSMUSP00000072136,train,True,24,mouse,known,NC3
4101,ENSMUST00000072312,ENSMUSP00000072155,train,True,24,mouse,known,NC3
4102,ENSMUST00000072329,ENSMUSP00000072170,test,True,24,mouse,known,NC3
4103,ENSMUST00000072362,ENSMUSP00000072199,val,True,24,mouse,known,NC3
4104,ENSMUST00000072376,ENSMUSP00000072212,val,True,24,mouse,known,NC3
4105,ENSMUST00000072465,ENSMUSP00000072286,train,True,24,mouse,known,NC3
4106,ENSMUST00000072519,ENSMUSP00000072334,train,True,24,mouse,known,NC3
4107,ENSMUST00000072572,ENSMUSP00000072382,val,True,24,mouse,known,NC3
4108,ENSMUST00000072576,ENSMUSP00000072386,train,True,24,mouse,known,NC3
4109,ENSMUST00000072634,ENSMUSP00000072428,train,True,24,mouse,known,NC3
4110,ENSMUST00000072697,ENSMUSP00000072483,train,True,24,mouse,known,NC3
4111,ENSMUST00000072713,ENSMUSP00000072496,train,True,24,mouse,known,NC3
4112,ENSMUST00000072726,ENSMUSP00000072509,val,True,24,mouse,known,NC3
4113,ENSMUST00000072735,ENSMUSP00000072518,train,True,24,mouse,known,NC3
4114,ENSMUST00000072744,ENSMUSP00000072527,train,True,24,mouse,known,NC3
4115,ENSMUST00000072750,ENSMUSP00000072533,train,True,24,mouse,known,NC3
4116,ENSMUST00000072751,ENSMUSP00000072534,train,True,24,mouse,known,NC3
4117,ENSMUST00000072837,ENSMUSP00000072616,train,True,24,mouse,known,NC3
4118,ENSMUST00000072841,ENSMUSP00000072620,test,True,24,mouse,known,NC3
4119,ENSMUST00000072857,ENSMUSP00000072636,val,True,24,mouse,known,NC3
4120,ENSMUST00000072866,ENSMUSP00000072643,train,True,24,mouse,known,NC3
4121,ENSMUST00000072889,ENSMUSP00000072662,test,True,24,mouse,known,NC3
4122,ENSMUST00000072896,ENSMUSP00000072669,test,True,24,mouse,known,NC3
4123,ENSMUST00000072899,ENSMUSP00000072672,train,True,24,mouse,known,NC3
4124,ENSMUST00000072910,ENSMUSP00000072682,train,True,24,mouse,known,NC3
4125,ENSMUST00000072943,ENSMUSP00000072712,val,True,24,mouse,known,NC3
4126,ENSMUST00000072961,ENSMUSP00000072729,train,True,24,mouse,known,NC3
4127,ENSMUST00000072965,ENSMUSP00000072732,train,True,24,mouse,known,NC3
4128,ENSMUST00000072971,ENSMUSP00000072738,train,True,24,mouse,known,NC3
4129,ENSMUST00000073094,ENSMUSP00000072840,train,True,24,mouse,known,NC3
4130,ENSMUST00000073104,ENSMUSP00000072848,train,True,24,mouse,known,NC3
4131,ENSMUST00000073115,ENSMUSP00000072858,train,True,24,mouse,known,NC3
4132,ENSMUST00000073116,ENSMUSP00000072859,train,True,24,mouse,known,NC3
4133,ENSMUST00000073120,ENSMUSP00000072863,test,True,24,mouse,known,NC3
4134,ENSMUST00000073192,ENSMUSP00000072929,train,True,24,mouse,known,NC3
4135,ENSMUST00000073208,ENSMUSP00000072942,train,True,24,mouse,known,NC3
4136,ENSMUST00000073316,ENSMUSP00000073041,train,True,24,mouse,known,NC3
4137,ENSMUST00000073325,ENSMUSP00000073047,test,True,24,mouse,known,NC3
4138,ENSMUST00000073339,ENSMUSP00000073061,train,True,24,mouse,known,NC3
4139,ENSMUST00000073364,ENSMUSP00000073082,train,True,24,mouse,known,NC3
4140,ENSMUST00000073418,ENSMUSP00000073124,train,True,24,mouse,known,NC3
4141,ENSMUST00000073456,ENSMUSP00000073161,train,True,24,mouse,known,NC3
4142,ENSMUST00000073466,ENSMUSP00000073171,train,True,24,mouse,known,NC3
4143,ENSMUST00000073570,ENSMUSP00000073259,train,True,24,mouse,known,NC3
4144,ENSMUST00000073691,ENSMUSP00000073371,train,True,24,mouse,known,NC3
4145,ENSMUST00000073787,ENSMUSP00000073459,train,True,24,mouse,known,NC3
4146,ENSMUST00000073889,ENSMUSP00000073551,train,True,24,mouse,known,NC3
4147,ENSMUST00000071857,ENSMUSP00000073618,train,True,24,mouse,known,NC3
4148,ENSMUST00000074002,ENSMUSP00000073652,test,True,24,mouse,known,NC3
4149,ENSMUST00000074046,ENSMUSP00000073691,test,True,24,mouse,known,NC3
4150,ENSMUST00000074058,ENSMUSP00000073701,val,True,24,mouse,known,NC3
4151,ENSMUST00000074114,ENSMUSP00000073752,train,True,24,mouse,known,NC3
4152,ENSMUST00000074144,ENSMUSP00000073778,train,True,24,mouse,known,NC3
4153,ENSMUST00000074208,ENSMUSP00000073832,val,True,24,mouse,known,NC3
4154,ENSMUST00000074231,ENSMUSP00000073852,train,True,24,mouse,known,NC3
4155,ENSMUST00000074241,ENSMUSP00000073861,test,True,24,mouse,known,NC3
4156,ENSMUST00000074259,ENSMUSP00000073873,train,True,24,mouse,known,NC3
4157,ENSMUST00000074267,ENSMUSP00000073880,test,True,24,mouse,known,NC3
4158,ENSMUST00000074352,ENSMUSP00000073957,train,True,24,mouse,known,NC3
4159,ENSMUST00000074371,ENSMUSP00000073975,train,True,24,mouse,known,NC3
4160,ENSMUST00000074425,ENSMUSP00000074025,train,True,24,mouse,known,NC3
4161,ENSMUST00000074575,ENSMUSP00000074160,train,True,24,mouse,known,NC3
4162,ENSMUST00000074613,ENSMUSP00000074195,train,True,24,mouse,known,NC3
4163,ENSMUST00000074616,ENSMUSP00000074196,train,True,24,mouse,known,NC3
4164,ENSMUST00000074628,ENSMUSP00000074204,train,True,24,mouse,known,NC3
4165,ENSMUST00000074653,ENSMUSP00000074225,val,True,24,mouse,known,NC3
4166,ENSMUST00000074669,ENSMUSP00000074238,train,True,24,mouse,known,NC3
4167,ENSMUST00000074694,ENSMUSP00000074259,train,True,24,mouse,known,NC3
4168,ENSMUST00000074752,ENSMUSP00000074310,val,True,24,mouse,known,NC3
4169,ENSMUST00000074792,ENSMUSP00000074347,train,True,24,mouse,known,NC3
4170,ENSMUST00000074805,ENSMUSP00000074359,train,True,24,mouse,known,NC3
4171,ENSMUST00000074840,ENSMUSP00000074387,train,True,24,mouse,known,NC3
4172,ENSMUST00000074849,ENSMUSP00000074394,train,True,24,mouse,known,NC3
4173,ENSMUST00000074936,ENSMUSP00000074471,train,True,24,mouse,known,NC3
4174,ENSMUST00000075012,ENSMUSP00000074533,train,True,24,mouse,known,NC3
4175,ENSMUST00000075076,ENSMUSP00000074585,train,True,24,mouse,known,NC3
4176,ENSMUST00000075175,ENSMUSP00000074670,train,True,24,mouse,known,NC3
4177,ENSMUST00000075220,ENSMUSP00000074707,train,True,24,mouse,known,NC3
4178,ENSMUST00000075242,ENSMUSP00000074724,val,True,24,mouse,known,NC3
4179,ENSMUST00000075249,ENSMUSP00000074729,train,True,24,mouse,known,NC3
4180,ENSMUST00000075280,ENSMUSP00000074756,train,True,24,mouse,known,NC3
4181,ENSMUST00000075303,ENSMUSP00000074775,train,True,24,mouse,known,NC3
4182,ENSMUST00000075418,ENSMUSP00000074872,train,True,24,mouse,known,NC3
4183,ENSMUST00000075444,ENSMUSP00000074895,train,True,24,mouse,known,NC3
4184,ENSMUST00000075447,ENSMUSP00000074898,train,True,24,mouse,known,NC3
4185,ENSMUST00000075448,ENSMUSP00000074899,train,True,24,mouse,known,NC3
4186,ENSMUST00000075451,ENSMUSP00000074902,train,True,24,mouse,known,NC3
4187,ENSMUST00000075491,ENSMUSP00000074935,train,True,24,mouse,known,NC3
4188,ENSMUST00000075510,ENSMUSP00000074953,val,True,24,mouse,known,NC3
4189,ENSMUST00000075550,ENSMUSP00000074988,train,True,24,mouse,known,NC3
4190,ENSMUST00000075578,ENSMUSP00000075011,train,True,24,mouse,known,NC3
4191,ENSMUST00000075588,ENSMUSP00000075018,train,True,24,mouse,known,NC3
4192,ENSMUST00000075641,ENSMUSP00000075067,train,True,24,mouse,known,NC3
4193,ENSMUST00000075666,ENSMUSP00000075089,train,True,24,mouse,known,NC3
4194,ENSMUST00000075671,ENSMUSP00000075094,train,True,24,mouse,known,NC3
4195,ENSMUST00000075689,ENSMUSP00000075110,val,True,24,mouse,known,NC3
4196,ENSMUST00000075738,ENSMUSP00000075150,val,True,24,mouse,known,NC3
4197,ENSMUST00000075774,ENSMUSP00000075178,test,True,24,mouse,known,NC3
4198,ENSMUST00000075812,ENSMUSP00000075210,train,True,24,mouse,known,NC3
4199,ENSMUST00000075829,ENSMUSP00000075226,train,True,24,mouse,known,NC3
4200,ENSMUST00000075843,ENSMUSP00000075240,train,True,24,mouse,known,NC3
4201,ENSMUST00000075845,ENSMUSP00000075242,train,True,24,mouse,known,NC3
4202,ENSMUST00000075853,nan,train,True,24,mouse,known,NC3
4203,ENSMUST00000075872,ENSMUSP00000075269,train,True,24,mouse,known,NC3
4204,ENSMUST00000075884,ENSMUSP00000075279,train,True,24,mouse,known,NC3
4205,ENSMUST00000075895,ENSMUSP00000075289,val,True,24,mouse,known,NC3
4206,ENSMUST00000075896,ENSMUSP00000075290,val,True,24,mouse,known,NC3
4207,ENSMUST00000075941,ENSMUSP00000075327,train,True,24,mouse,known,NC3
4208,ENSMUST00000075954,ENSMUSP00000075339,train,True,24,mouse,known,NC3
4209,ENSMUST00000075994,ENSMUSP00000075376,train,True,24,mouse,known,NC3
4210,ENSMUST00000075995,ENSMUSP00000075377,test,True,24,mouse,known,NC3
4211,ENSMUST00000076052,ENSMUSP00000075429,train,True,24,mouse,known,NC3
4212,ENSMUST00000076070,ENSMUSP00000075441,train,True,24,mouse,known,NC3
4213,ENSMUST00000076133,ENSMUSP00000075495,train,True,24,mouse,known,NC3
4214,ENSMUST00000076140,ENSMUSP00000075501,train,True,24,mouse,known,NC3
4215,ENSMUST00000076169,ENSMUSP00000075526,val,True,24,mouse,known,NC3
4216,ENSMUST00000076212,ENSMUSP00000075566,train,True,24,mouse,known,NC3
4217,ENSMUST00000076219,ENSMUSP00000075573,train,True,24,mouse,known,NC3
4218,ENSMUST00000076228,ENSMUSP00000075581,train,True,24,mouse,known,NC3
4219,ENSMUST00000076249,ENSMUSP00000075599,train,True,24,mouse,known,NC3
4220,ENSMUST00000076264,ENSMUSP00000075613,train,True,24,mouse,known,NC3
4221,ENSMUST00000076265,ENSMUSP00000075614,val,True,24,mouse,known,NC3
4222,ENSMUST00000076313,ENSMUSP00000075655,val,True,24,mouse,known,NC3
4223,ENSMUST00000076316,ENSMUSP00000075658,train,True,24,mouse,known,NC3
4224,ENSMUST00000076333,ENSMUSP00000075672,train,True,24,mouse,known,NC3
4225,ENSMUST00000075068,ENSMUSP00000075683,test,True,24,mouse,known,NC3
4226,ENSMUST00000076354,ENSMUSP00000075692,val,True,24,mouse,known,NC3
4227,ENSMUST00000076372,ENSMUSP00000075709,test,True,24,mouse,known,NC3
4228,ENSMUST00000076383,ENSMUSP00000075721,train,True,24,mouse,known,NC3
4229,ENSMUST00000076431,ENSMUSP00000075762,test,True,24,mouse,known,NC3
4230,ENSMUST00000076435,ENSMUSP00000075766,test,True,24,mouse,known,NC3
4231,ENSMUST00000076615,ENSMUSP00000075916,train,True,24,mouse,known,NC3
4232,ENSMUST00000076635,ENSMUSP00000075933,train,True,24,mouse,known,NC3
4233,ENSMUST00000076648,ENSMUSP00000075945,train,True,24,mouse,known,NC3
4234,ENSMUST00000076698,ENSMUSP00000075990,train,True,24,mouse,known,NC3
4235,ENSMUST00000076734,ENSMUSP00000076024,train,True,24,mouse,known,NC3
4236,ENSMUST00000076813,ENSMUSP00000076090,test,True,24,mouse,known,NC3
4237,ENSMUST00000076817,ENSMUSP00000076093,train,True,24,mouse,known,NC3
4238,ENSMUST00000076891,ENSMUSP00000076157,train,True,24,mouse,known,NC3
4239,ENSMUST00000049896,ENSMUSP00000076178,train,True,24,mouse,known,NC3
4240,ENSMUST00000076941,ENSMUSP00000076208,val,True,24,mouse,known,NC3
4241,ENSMUST00000076949,ENSMUSP00000076217,val,True,24,mouse,known,NC3
4242,ENSMUST00000076961,ENSMUSP00000076227,train,True,24,mouse,known,NC3
4243,ENSMUST00000076991,ENSMUSP00000076255,test,True,24,mouse,known,NC3
4244,ENSMUST00000077088,ENSMUSP00000076341,train,True,24,mouse,known,NC3
4245,ENSMUST00000078267,ENSMUSP00000076397,train,True,24,mouse,known,NC3
4246,ENSMUST00000077175,ENSMUSP00000076418,test,True,24,mouse,known,NC3
4247,ENSMUST00000077191,ENSMUSP00000076433,train,True,24,mouse,known,NC3
4248,ENSMUST00000077196,ENSMUSP00000076437,train,True,24,mouse,known,NC3
4249,ENSMUST00000077220,ENSMUSP00000076458,train,True,24,mouse,known,NC3
4250,ENSMUST00000077271,ENSMUSP00000076503,train,True,24,mouse,known,NC3
4251,ENSMUST00000077290,ENSMUSP00000076521,test,True,24,mouse,known,NC3
4252,ENSMUST00000077303,ENSMUSP00000076533,val,True,24,mouse,known,NC3
4253,ENSMUST00000077340,ENSMUSP00000076564,test,True,24,mouse,known,NC3
4254,ENSMUST00000077353,ENSMUSP00000076575,train,True,24,mouse,known,NC3
4255,ENSMUST00000077367,ENSMUSP00000076589,train,True,24,mouse,known,NC3
4256,ENSMUST00000077376,ENSMUSP00000076594,train,True,24,mouse,known,NC3
4257,ENSMUST00000077385,ENSMUSP00000076603,train,True,24,mouse,known,NC3
4258,ENSMUST00000077407,ENSMUSP00000076623,train,True,24,mouse,known,NC3
4259,ENSMUST00000077408,ENSMUSP00000076624,train,True,24,mouse,known,NC3
4260,ENSMUST00000077451,ENSMUSP00000076664,train,True,24,mouse,known,NC3
