node_index,transcript_id,protein_id,split,is_labeled,seed,species,task,target_column
3298,ENST00000357033,ENSP00000354923.3,test,True,8,human,known,NC3
3299,ENST00000361357,ENSP00000354927.3,train,True,8,human,known,NC3
3300,ENST00000361183,ENSP00000354947.2,train,True,8,human,known,NC3
3301,ENST00000361138,ENSP00000354957.5,train,True,8,human,known,NC3
3302,ENST00000361927,ENSP00000354960.4,val,True,8,human,known,NC3
3303,ENST00000361381,ENSP00000354961.2,train,True,8,human,known,NC3
3304,ENST00000361428,ENSP00000354964.2,train,True,8,human,known,NC3
3305,ENST00000361671,ENSP00000354972.5,train,True,8,human,known,NC3
3306,ENST00000361360,ENSP00000355001.2,train,True,8,human,known,NC3
3307,ENST00000361891,ENSP00000355011.4,train,True,8,human,known,NC3
3308,ENST00000361367,ENSP00000355013.2,test,True,8,human,known,NC3
3309,ENST00000361478,ENSP00000355014.1,train,True,8,human,known,NC3
3310,ENST00000361453,ENSP00000355046.4,test,True,8,human,known,NC3
3311,ENST00000361383,ENSP00000355050.6,val,True,8,human,known,NC3
3312,ENST00000361439,ENSP00000355077.4,train,True,8,human,known,NC3
3313,ENST00000361752,ENSP00000355094.3,train,True,8,human,known,NC3
3314,ENST00000361264,ENSP00000355114.3,val,True,8,human,known,NC3
3315,ENST00000361566,nan,val,True,8,human,known,NC3
3316,ENST00000361897,ENSP00000355133.5,test,True,8,human,known,NC3
3317,ENST00000361547,ENSP00000355141.2,train,True,8,human,known,NC3
3318,ENST00000304337,ENSP00000355162.2,train,True,8,human,known,NC3
3319,ENST00000361648,ENSP00000355165.2,train,True,8,human,known,NC3
3320,ENST00000361866,ENSP00000355180.3,train,True,8,human,known,NC3
3321,ENST00000361227,ENSP00000355206.2,test,True,8,human,known,NC3
3322,ENST00000361670,ENSP00000355209.3,train,True,8,human,known,NC3
3323,ENST00000361427,ENSP00000355228.5,test,True,8,human,known,NC3
3324,ENST00000361246,ENSP00000355237.2,train,True,8,human,known,NC3
3325,ENST00000361131,ENSP00000355260.4,train,True,8,human,known,NC3
3326,ENST00000361813,ENSP00000355261.5,test,True,8,human,known,NC3
3327,ENST00000361851,ENSP00000355265.1,test,True,8,human,known,NC3
3328,ENST00000361272,ENSP00000355279.4,train,True,8,human,known,NC3
3329,ENST00000361557,ENSP00000355284.3,train,True,8,human,known,NC3
3330,ENST00000361605,ENSP00000355306.3,train,True,8,human,known,NC3
3331,ENST00000361611,ENSP00000355325.6,train,True,8,human,known,NC3
3332,ENST00000361475,ENSP00000355330.2,val,True,8,human,known,NC3
3333,ENST00000361441,ENSP00000355340.3,train,True,8,human,known,NC3
3334,ENST00000361309,ENSP00000355361.5,test,True,8,human,known,NC3
3335,ENST00000361574,ENSP00000355385.4,train,True,8,human,known,NC3
3336,ENST00000361479,ENSP00000355388.4,train,True,8,human,known,NC3
3337,ENST00000361127,ENSP00000355396.4,val,True,8,human,known,NC3
3338,ENST00000366508,ENSP00000355464.1,train,True,8,human,known,NC3
3339,ENST00000366510,ENSP00000355467.3,train,True,8,human,known,NC3
3340,ENST00000366513,ENSP00000355470.4,val,True,8,human,known,NC3
3341,ENST00000366514,ENSP00000355471.4,train,True,8,human,known,NC3
3342,ENST00000366528,ENSP00000355486.3,train,True,8,human,known,NC3
3343,ENST00000366535,ENSP00000355493.3,train,True,8,human,known,NC3
3344,ENST00000366542,ENSP00000355500.1,val,True,8,human,known,NC3
3345,ENST00000366548,ENSP00000355506.3,test,True,8,human,known,NC3
3346,ENST00000366553,ENSP00000355511.1,train,True,8,human,known,NC3
3347,ENST00000366560,ENSP00000355518.4,train,True,8,human,known,NC3
3348,ENST00000366577,ENSP00000355536.5,val,True,8,human,known,NC3
3349,ENST00000366582,ENSP00000355541.3,test,True,8,human,known,NC3
3350,ENST00000366598,ENSP00000355557.4,train,True,8,human,known,NC3
3351,ENST00000366607,ENSP00000355566.4,train,True,8,human,known,NC3
3352,ENST00000366610,ENSP00000355569.3,train,True,8,human,known,NC3
3353,ENST00000366615,ENSP00000355574.5,train,True,8,human,known,NC3
3354,ENST00000366624,ENSP00000355583.3,train,True,8,human,known,NC3
3355,ENST00000366628,ENSP00000355587.4,train,True,8,human,known,NC3
3356,ENST00000366639,ENSP00000355599.3,train,True,8,human,known,NC3
3357,ENST00000366641,ENSP00000355601.3,val,True,8,human,known,NC3
3358,ENST00000366645,ENSP00000355605.2,train,True,8,human,known,NC3
3359,ENST00000366647,ENSP00000355607.4,train,True,8,human,known,NC3
3360,ENST00000366649,ENSP00000355609.2,test,True,8,human,known,NC3
3361,ENST00000366654,ENSP00000355614.4,train,True,8,human,known,NC3
3362,ENST00000366661,ENSP00000355621.4,val,True,8,human,known,NC3
3363,ENST00000366663,ENSP00000355623.5,val,True,8,human,known,NC3
3364,ENST00000366669,ENSP00000355629.4,train,True,8,human,known,NC3
3365,ENST00000366672,ENSP00000355632.4,train,True,8,human,known,NC3
3366,ENST00000344517,ENSP00000355637.3,train,True,8,human,known,NC3
3367,ENST00000366690,ENSP00000355651.4,train,True,8,human,known,NC3
3368,ENST00000366711,ENSP00000355672.3,train,True,8,human,known,NC3
3369,ENST00000366728,ENSP00000355689.2,train,True,8,human,known,NC3
3370,ENST00000366738,ENSP00000355699.1,train,True,8,human,known,NC3
3371,ENST00000366777,ENSP00000355739.3,train,True,8,human,known,NC3
3372,ENST00000366794,ENSP00000355759.5,train,True,8,human,known,NC3
3373,ENST00000366812,ENSP00000355777.5,train,True,8,human,known,NC3
3374,ENST00000366816,ENSP00000355781.1,train,True,8,human,known,NC3
3375,ENST00000366837,ENSP00000355802.4,test,True,8,human,known,NC3
3376,ENST00000366862,ENSP00000355827.5,train,True,8,human,known,NC3
3377,ENST00000366913,ENSP00000355880.3,train,True,8,human,known,NC3
3378,ENST00000366917,ENSP00000355884.5,train,True,8,human,known,NC3
3379,ENST00000366922,ENSP00000355889.2,train,True,8,human,known,NC3
3380,ENST00000366923,ENSP00000355890.3,val,True,8,human,known,NC3
3381,ENST00000366928,ENSP00000355895.5,train,True,8,human,known,NC3
3382,ENST00000366932,ENSP00000355899.3,test,True,8,human,known,NC3
3383,ENST00000366935,ENSP00000355902.3,train,True,8,human,known,NC3
3384,ENST00000366955,ENSP00000355922.3,train,True,8,human,known,NC3
3385,ENST00000366956,ENSP00000355923.4,train,True,8,human,known,NC3
3386,ENST00000366957,ENSP00000355924.5,train,True,8,human,known,NC3
3387,ENST00000366960,ENSP00000355927.3,train,True,8,human,known,NC3
3388,ENST00000366962,ENSP00000355929.3,val,True,8,human,known,NC3
3389,ENST00000366971,ENSP00000355938.4,val,True,8,human,known,NC3
3390,ENST00000366977,ENSP00000355944.3,train,True,8,human,known,NC3
3391,ENST00000366988,ENSP00000355955.3,test,True,8,human,known,NC3
3392,ENST00000366991,ENSP00000355958.4,train,True,8,human,known,NC3
3393,ENST00000366994,ENSP00000355961.3,train,True,8,human,known,NC3
3394,ENST00000366996,ENSP00000355963.1,train,True,8,human,known,NC3
3395,ENST00000367001,ENSP00000355968.4,val,True,8,human,known,NC3
3396,ENST00000367034,ENSP00000356001.4,test,True,8,human,known,NC3
3397,ENST00000367048,ENSP00000356015.4,test,True,8,human,known,NC3
3398,ENST00000367055,ENSP00000356022.4,train,True,8,human,known,NC3
3399,ENST00000367063,ENSP00000356030.2,train,True,8,human,known,NC3
3400,ENST00000367080,ENSP00000356047.3,train,True,8,human,known,NC3
3401,ENST00000367089,ENSP00000356056.3,train,True,8,human,known,NC3
3402,ENST00000367090,ENSP00000356057.4,train,True,8,human,known,NC3
3403,ENST00000367103,ENSP00000356070.4,train,True,8,human,known,NC3
3404,ENST00000367142,ENSP00000356110.4,train,True,8,human,known,NC3
3405,ENST00000367162,ENSP00000356130.3,train,True,8,human,known,NC3
3406,ENST00000367166,ENSP00000356134.4,train,True,8,human,known,NC3
3407,ENST00000367204,ENSP00000356172.1,train,True,8,human,known,NC3
3408,ENST00000367210,ENSP00000356179.1,train,True,8,human,known,NC3
3409,ENST00000367233,ENSP00000356202.5,train,True,8,human,known,NC3
3410,ENST00000367249,ENSP00000356218.4,train,True,8,human,known,NC3
3411,ENST00000367255,ENSP00000356224.5,train,True,8,human,known,NC3
3412,ENST00000367262,ENSP00000356231.3,train,True,8,human,known,NC3
3413,ENST00000367264,ENSP00000356233.2,train,True,8,human,known,NC3
3414,ENST00000367287,ENSP00000356256.4,train,True,8,human,known,NC3
3415,ENST00000367288,ENSP00000356257.4,train,True,8,human,known,NC3
3416,ENST00000367294,ENSP00000356263.3,train,True,8,human,known,NC3
3417,ENST00000367332,ENSP00000356301.1,train,True,8,human,known,NC3
3418,ENST00000367350,ENSP00000356319.4,train,True,8,human,known,NC3
3419,ENST00000367351,ENSP00000356320.3,train,True,8,human,known,NC3
3420,ENST00000367384,ENSP00000356354.3,train,True,8,human,known,NC3
3421,ENST00000367405,ENSP00000356375.3,train,True,8,human,known,NC3
3422,ENST00000367411,ENSP00000356381.2,train,True,8,human,known,NC3
3423,ENST00000367419,ENSP00000356389.5,train,True,8,human,known,NC3
3424,ENST00000367435,ENSP00000356405.4,val,True,8,human,known,NC3
3425,ENST00000367441,ENSP00000356411.1,val,True,8,human,known,NC3
3426,ENST00000367450,ENSP00000356420.3,train,True,8,human,known,NC3
3427,ENST00000367451,ENSP00000356421.4,train,True,8,human,known,NC3
3428,ENST00000367463,ENSP00000356433.4,train,True,8,human,known,NC3
3429,ENST00000367466,ENSP00000356436.3,train,True,8,human,known,NC3
3430,ENST00000367467,ENSP00000356437.3,train,True,8,human,known,NC3
3431,ENST00000367478,ENSP00000356448.3,train,True,8,human,known,NC3
3432,ENST00000367498,ENSP00000356468.3,train,True,8,human,known,NC3
3433,ENST00000367501,ENSP00000356471.3,train,True,8,human,known,NC3
3434,ENST00000367506,ENSP00000356476.5,train,True,8,human,known,NC3
3435,ENST00000367510,ENSP00000356480.3,val,True,8,human,known,NC3
3436,ENST00000367511,ENSP00000356481.3,val,True,8,human,known,NC3
3437,ENST00000367549,ENSP00000356520.3,train,True,8,human,known,NC3
3438,ENST00000367559,ENSP00000356530.3,test,True,8,human,known,NC3
3439,ENST00000367569,ENSP00000356541.2,train,True,8,human,known,NC3
3440,ENST00000367576,ENSP00000356548.5,train,True,8,human,known,NC3
3441,ENST00000367590,ENSP00000356562.4,train,True,8,human,known,NC3
3442,ENST00000367591,ENSP00000356563.4,train,True,8,human,known,NC3
3443,ENST00000367607,ENSP00000356579.3,train,True,8,human,known,NC3
3444,ENST00000367619,ENSP00000356591.3,train,True,8,human,known,NC3
3445,ENST00000367627,ENSP00000356599.3,train,True,8,human,known,NC3
3446,ENST00000367630,ENSP00000356602.3,train,True,8,human,known,NC3
3447,ENST00000367635,ENSP00000356607.3,train,True,8,human,known,NC3
3448,ENST00000367658,ENSP00000356630.2,test,True,8,human,known,NC3
3449,ENST00000367669,ENSP00000356641.3,train,True,8,human,known,NC3
3450,ENST00000367679,ENSP00000356652.2,train,True,8,human,known,NC3
3451,ENST00000367696,ENSP00000356669.2,train,True,8,human,known,NC3
3452,ENST00000367698,nan,train,True,8,human,known,NC3
3453,ENST00000367739,ENSP00000356713.5,train,True,8,human,known,NC3
3454,ENST00000367742,ENSP00000356716.3,train,True,8,human,known,NC3
3455,ENST00000367763,ENSP00000356737.4,test,True,8,human,known,NC3
3456,ENST00000367772,ENSP00000356746.4,train,True,8,human,known,NC3
3457,ENST00000367796,ENSP00000356770.3,train,True,8,human,known,NC3
3458,ENST00000367811,ENSP00000356785.3,train,True,8,human,known,NC3
3459,ENST00000367816,ENSP00000356790.1,test,True,8,human,known,NC3
3460,ENST00000367822,ENSP00000356796.5,val,True,8,human,known,NC3
3461,ENST00000367833,ENSP00000356807.2,val,True,8,human,known,NC3
3462,ENST00000367837,ENSP00000356811.5,train,True,8,human,known,NC3
3463,ENST00000367862,ENSP00000356836.5,train,True,8,human,known,NC3
3464,ENST00000367874,ENSP00000356848.4,train,True,8,human,known,NC3
3465,ENST00000367875,ENSP00000356849.1,train,True,8,human,known,NC3
3466,ENST00000367879,ENSP00000356853.4,train,True,8,human,known,NC3
3467,ENST00000367885,ENSP00000356860.1,train,True,8,human,known,NC3
3468,ENST00000367941,ENSP00000356918.1,test,True,8,human,known,NC3
3469,ENST00000367943,ENSP00000356920.4,train,True,8,human,known,NC3
3470,ENST00000367963,ENSP00000356940.3,test,True,8,human,known,NC3
3471,ENST00000367974,nan,train,True,8,human,known,NC3
3472,ENST00000367975,ENSP00000356953.3,train,True,8,human,known,NC3
3473,ENST00000367988,ENSP00000356967.3,train,True,8,human,known,NC3
3474,ENST00000367999,ENSP00000356978.4,val,True,8,human,known,NC3
3475,ENST00000368003,ENSP00000356982.5,train,True,8,human,known,NC3
3476,ENST00000368009,ENSP00000356988.2,val,True,8,human,known,NC3
3477,ENST00000368010,ENSP00000356989.3,train,True,8,human,known,NC3
3478,ENST00000368020,ENSP00000356999.1,train,True,8,human,known,NC3
3479,ENST00000368026,ENSP00000357005.5,train,True,8,human,known,NC3
3480,ENST00000368058,ENSP00000357037.1,test,True,8,human,known,NC3
3481,ENST00000368072,ENSP00000357051.5,train,True,8,human,known,NC3
3482,ENST00000368073,ENSP00000357052.3,val,True,8,human,known,NC3
3483,ENST00000368076,ENSP00000357055.1,train,True,8,human,known,NC3
3484,ENST00000368096,ENSP00000357076.1,train,True,8,human,known,NC3
3485,ENST00000368149,ENSP00000357131.2,test,True,8,human,known,NC3
3486,ENST00000368194,ENSP00000357177.3,train,True,8,human,known,NC3
3487,ENST00000368211,ENSP00000357194.4,train,True,8,human,known,NC3
3488,ENST00000368221,ENSP00000357204.1,val,True,8,human,known,NC3
3489,ENST00000368223,ENSP00000357206.3,train,True,8,human,known,NC3
3490,ENST00000368273,ENSP00000357256.4,train,True,8,human,known,NC3
3491,ENST00000368305,ENSP00000357288.4,train,True,8,human,known,NC3
3492,ENST00000368309,ENSP00000357292.3,train,True,8,human,known,NC3
3493,ENST00000368314,ENSP00000357297.1,train,True,8,human,known,NC3
3494,ENST00000368321,ENSP00000357304.3,train,True,8,human,known,NC3
3495,ENST00000368331,ENSP00000357315.1,train,True,8,human,known,NC3
3496,ENST00000368339,ENSP00000357323.5,train,True,8,human,known,NC3
3497,ENST00000368346,ENSP00000357330.3,test,True,8,human,known,NC3
3498,ENST00000368376,ENSP00000357360.3,train,True,8,human,known,NC3
3499,ENST00000368399,ENSP00000357384.1,val,True,8,human,known,NC3
3500,ENST00000368457,ENSP00000357442.2,train,True,8,human,known,NC3
3501,ENST00000368463,ENSP00000357448.3,train,True,8,human,known,NC3
3502,ENST00000368467,ENSP00000357452.3,val,True,8,human,known,NC3
3503,ENST00000368468,ENSP00000357453.3,train,True,8,human,known,NC3
3504,ENST00000368494,ENSP00000357480.3,train,True,8,human,known,NC3
3505,ENST00000368498,ENSP00000357484.2,train,True,8,human,known,NC3
3506,ENST00000368521,ENSP00000357507.4,val,True,8,human,known,NC3
3507,ENST00000368533,ENSP00000357521.3,test,True,8,human,known,NC3
3508,ENST00000368547,ENSP00000357535.3,train,True,8,human,known,NC3
3509,ENST00000368576,ENSP00000357565.3,train,True,8,human,known,NC3
3510,ENST00000368586,ENSP00000357575.4,train,True,8,human,known,NC3
3511,ENST00000368594,ENSP00000357583.3,train,True,8,human,known,NC3
3512,ENST00000368633,ENSP00000357622.1,train,True,8,human,known,NC3
3513,ENST00000368654,ENSP00000357643.3,test,True,8,human,known,NC3
3514,ENST00000368655,ENSP00000357644.4,train,True,8,human,known,NC3
3515,ENST00000368662,ENSP00000357651.5,train,True,8,human,known,NC3
3516,ENST00000368685,ENSP00000357674.5,train,True,8,human,known,NC3
3517,ENST00000368722,nan,test,True,8,human,known,NC3
3518,ENST00000368733,nan,train,True,8,human,known,NC3
3519,ENST00000368738,nan,train,True,8,human,known,NC3
3520,ENST00000368786,ENSP00000357775.1,train,True,8,human,known,NC3
3521,ENST00000368801,nan,train,True,8,human,known,NC3
3522,ENST00000368811,ENSP00000357801.3,train,True,8,human,known,NC3
3523,ENST00000368814,ENSP00000357804.3,train,True,8,human,known,NC3
3524,ENST00000368824,ENSP00000357815.3,train,True,8,human,known,NC3
3525,ENST00000368830,ENSP00000357823.3,train,True,8,human,known,NC3
3526,ENST00000368842,ENSP00000357835.5,train,True,8,human,known,NC3
3527,ENST00000368845,ENSP00000357838.5,train,True,8,human,known,NC3
3528,ENST00000368851,ENSP00000357844.4,train,True,8,human,known,NC3
3529,ENST00000368865,ENSP00000357858.4,train,True,8,human,known,NC3
3530,ENST00000368875,ENSP00000357869.2,train,True,8,human,known,NC3
3531,ENST00000358776,ENSP00000357873.3,train,True,8,human,known,NC3
3532,ENST00000368884,ENSP00000357879.4,train,True,8,human,known,NC3
3533,ENST00000368905,ENSP00000357901.4,train,True,8,human,known,NC3
3534,ENST00000368908,ENSP00000357904.5,train,True,8,human,known,NC3
3535,ENST00000368918,ENSP00000357914.3,train,True,8,human,known,NC3
3536,ENST00000368921,ENSP00000357917.3,train,True,8,human,known,NC3
3537,ENST00000368931,ENSP00000357927.3,train,True,8,human,known,NC3
3538,ENST00000368954,ENSP00000357950.5,train,True,8,human,known,NC3
3539,ENST00000368977,ENSP00000357973.3,train,True,8,human,known,NC3
3540,ENST00000369002,ENSP00000357998.4,test,True,8,human,known,NC3
3541,ENST00000369005,ENSP00000358001.1,train,True,8,human,known,NC3
3542,ENST00000369016,ENSP00000358012.4,train,True,8,human,known,NC3
3543,ENST00000369023,ENSP00000358019.3,test,True,8,human,known,NC3
3544,ENST00000369037,ENSP00000358033.4,val,True,8,human,known,NC3
3545,ENST00000369042,ENSP00000358038.1,test,True,8,human,known,NC3
3546,ENST00000369046,ENSP00000358042.4,train,True,8,human,known,NC3
3547,ENST00000369063,ENSP00000358059.3,train,True,8,human,known,NC3
3548,ENST00000369064,ENSP00000358060.3,train,True,8,human,known,NC3
3549,ENST00000369068,ENSP00000358064.4,val,True,8,human,known,NC3
3550,ENST00000369075,ENSP00000358071.3,test,True,8,human,known,NC3
3551,ENST00000369076,ENSP00000358072.3,train,True,8,human,known,NC3
3552,ENST00000369085,ENSP00000358081.4,train,True,8,human,known,NC3
3553,ENST00000369093,ENSP00000358089.2,test,True,8,human,known,NC3
3554,ENST00000369103,ENSP00000358099.2,train,True,8,human,known,NC3
3555,ENST00000369109,ENSP00000358105.3,train,True,8,human,known,NC3
3556,ENST00000369124,ENSP00000358120.4,train,True,8,human,known,NC3
3557,ENST00000369144,ENSP00000358140.3,val,True,8,human,known,NC3
3558,ENST00000369151,ENSP00000358147.2,train,True,8,human,known,NC3
3559,ENST00000369152,ENSP00000358148.5,val,True,8,human,known,NC3
3560,ENST00000369162,ENSP00000358159.2,train,True,8,human,known,NC3
3561,ENST00000369183,ENSP00000358183.4,train,True,8,human,known,NC3
3562,ENST00000369199,ENSP00000358200.3,val,True,8,human,known,NC3
3563,ENST00000369206,ENSP00000358207.4,train,True,8,human,known,NC3
3564,ENST00000369209,ENSP00000358211.3,train,True,8,human,known,NC3
3565,ENST00000369258,ENSP00000358262.4,train,True,8,human,known,NC3
3566,ENST00000316149,ENSP00000358272.4,test,True,8,human,known,NC3
3567,ENST00000369278,ENSP00000358283.4,train,True,8,human,known,NC3
3568,ENST00000369287,ENSP00000358293.3,train,True,8,human,known,NC3
3569,ENST00000369301,ENSP00000358307.3,train,True,8,human,known,NC3
3570,ENST00000369303,ENSP00000358309.4,val,True,8,human,known,NC3
3571,ENST00000369306,ENSP00000358312.3,train,True,8,human,known,NC3
3572,ENST00000369329,ENSP00000358335.3,train,True,8,human,known,NC3
3573,ENST00000369367,ENSP00000358374.3,val,True,8,human,known,NC3
3574,ENST00000369393,ENSP00000358400.3,train,True,8,human,known,NC3
3575,ENST00000369415,ENSP00000358423.4,test,True,8,human,known,NC3
3576,ENST00000369443,ENSP00000358451.4,test,True,8,human,known,NC3
3577,ENST00000369454,ENSP00000358466.3,val,True,8,human,known,NC3
3578,ENST00000369462,ENSP00000358474.1,val,True,8,human,known,NC3
3579,ENST00000369466,ENSP00000358478.3,train,True,8,human,known,NC3
3580,ENST00000369484,ENSP00000358496.3,train,True,8,human,known,NC3
3581,ENST00000369485,ENSP00000358497.4,test,True,8,human,known,NC3
3582,ENST00000369486,ENSP00000358498.4,train,True,8,human,known,NC3
3583,ENST00000369489,ENSP00000358501.5,test,True,8,human,known,NC3
3584,ENST00000369498,ENSP00000358510.3,train,True,8,human,known,NC3
3585,ENST00000369509,ENSP00000358522.1,train,True,8,human,known,NC3
3586,ENST00000369519,ENSP00000358532.3,train,True,8,human,known,NC3
3587,ENST00000369534,ENSP00000358547.3,train,True,8,human,known,NC3
3588,ENST00000369535,ENSP00000358548.4,test,True,8,human,known,NC3
3589,ENST00000369541,ENSP00000358554.3,train,True,8,human,known,NC3
3590,ENST00000369547,ENSP00000358560.2,test,True,8,human,known,NC3
3591,ENST00000369550,ENSP00000358563.5,train,True,8,human,known,NC3
3592,ENST00000369552,ENSP00000358565.4,train,True,8,human,known,NC3
3593,ENST00000369577,ENSP00000358590.3,train,True,8,human,known,NC3
3594,ENST00000369603,ENSP00000358616.4,train,True,8,human,known,NC3
3595,ENST00000369620,ENSP00000358633.2,test,True,8,human,known,NC3
3596,ENST00000369660,ENSP00000358674.4,train,True,8,human,known,NC3
3597,ENST00000369681,ENSP00000358695.3,train,True,8,human,known,NC3
3598,ENST00000369702,ENSP00000358716.4,train,True,8,human,known,NC3
3599,ENST00000369703,nan,train,True,8,human,known,NC3
3600,ENST00000369705,ENSP00000358719.3,train,True,8,human,known,NC3
3601,ENST00000369713,ENSP00000358727.5,train,True,8,human,known,NC3
3602,ENST00000369722,ENSP00000358737.3,train,True,8,human,known,NC3
3603,ENST00000369724,ENSP00000358739.3,train,True,8,human,known,NC3
3604,ENST00000369732,ENSP00000358747.3,val,True,8,human,known,NC3
3605,ENST00000369747,ENSP00000358762.3,val,True,8,human,known,NC3
3606,ENST00000369750,nan,train,True,8,human,known,NC3
3607,ENST00000369762,ENSP00000358777.2,test,True,8,human,known,NC3
3608,ENST00000369795,ENSP00000358810.3,train,True,8,human,known,NC3
3609,ENST00000369798,ENSP00000358813.2,train,True,8,human,known,NC3
3610,ENST00000369799,ENSP00000358814.5,train,True,8,human,known,NC3
3611,ENST00000369815,ENSP00000358830.1,train,True,8,human,known,NC3
3612,ENST00000369816,ENSP00000358831.4,train,True,8,human,known,NC3
3613,ENST00000369817,ENSP00000358832.2,train,True,8,human,known,NC3
3614,ENST00000369831,ENSP00000358846.2,train,True,8,human,known,NC3
3615,ENST00000369836,ENSP00000358851.4,train,True,8,human,known,NC3
3616,ENST00000369838,ENSP00000358853.4,train,True,8,human,known,NC3
3617,ENST00000369839,ENSP00000358854.3,val,True,8,human,known,NC3
3618,ENST00000369840,ENSP00000358855.3,test,True,8,human,known,NC3
3619,ENST00000369847,ENSP00000358862.3,val,True,8,human,known,NC3
3620,ENST00000369850,ENSP00000358866.3,train,True,8,human,known,NC3
3621,ENST00000369851,ENSP00000358867.4,val,True,8,human,known,NC3
3622,ENST00000369856,ENSP00000358872.4,train,True,8,human,known,NC3
3623,ENST00000369878,ENSP00000358894.3,test,True,8,human,known,NC3
3624,ENST00000369883,ENSP00000358899.3,train,True,8,human,known,NC3
3625,ENST00000369888,ENSP00000358904.1,train,True,8,human,known,NC3
3626,ENST00000369893,ENSP00000358909.4,train,True,8,human,known,NC3
3627,ENST00000369902,ENSP00000358918.4,train,True,8,human,known,NC3
3628,ENST00000369905,ENSP00000358921.4,train,True,8,human,known,NC3
3629,ENST00000369923,ENSP00000358939.4,test,True,8,human,known,NC3
3630,ENST00000369937,ENSP00000358953.4,train,True,8,human,known,NC3
3631,ENST00000369980,ENSP00000358997.3,train,True,8,human,known,NC3
3632,ENST00000369984,ENSP00000359001.4,train,True,8,human,known,NC3
3633,ENST00000370008,ENSP00000359025.3,train,True,8,human,known,NC3
3634,ENST00000370025,ENSP00000359042.4,train,True,8,human,known,NC3
3635,ENST00000370033,ENSP00000359050.4,train,True,8,human,known,NC3
3636,ENST00000370077,ENSP00000359094.1,train,True,8,human,known,NC3
3637,ENST00000370078,ENSP00000359095.1,train,True,8,human,known,NC3
3638,ENST00000370087,ENSP00000359104.1,train,True,8,human,known,NC3
3639,ENST00000370089,ENSP00000359106.2,train,True,8,human,known,NC3
3640,ENST00000370112,ENSP00000359130.4,train,True,8,human,known,NC3
3641,ENST00000370113,ENSP00000359131.3,train,True,8,human,known,NC3
3642,ENST00000370128,ENSP00000359146.4,train,True,8,human,known,NC3
3643,ENST00000331272,ENSP00000359149.3,train,True,8,human,known,NC3
3644,ENST00000370151,ENSP00000359170.4,train,True,8,human,known,NC3
3645,ENST00000370163,ENSP00000359182.3,val,True,8,human,known,NC3
3646,ENST00000370169,ENSP00000359188.1,test,True,8,human,known,NC3
3647,ENST00000370187,ENSP00000359206.3,train,True,8,human,known,NC3
3648,ENST00000370206,ENSP00000359225.4,test,True,8,human,known,NC3
3649,ENST00000370211,ENSP00000359230.6,test,True,8,human,known,NC3
3650,ENST00000370214,ENSP00000359233.4,train,True,8,human,known,NC3
3651,ENST00000370223,ENSP00000359243.3,train,True,8,human,known,NC3
3652,ENST00000370236,ENSP00000359256.1,train,True,8,human,known,NC3
3653,ENST00000370238,ENSP00000359258.3,train,True,8,human,known,NC3
3654,ENST00000370267,ENSP00000359290.1,train,True,8,human,known,NC3
3655,ENST00000370277,ENSP00000359300.3,train,True,8,human,known,NC3
3656,ENST00000370282,ENSP00000359305.3,train,True,8,human,known,NC3
3657,ENST00000370283,ENSP00000359306.4,train,True,8,human,known,NC3
3658,ENST00000370298,ENSP00000359321.4,train,True,8,human,known,NC3
3659,ENST00000370310,ENSP00000359333.4,train,True,8,human,known,NC3
3660,ENST00000370321,ENSP00000359345.2,test,True,8,human,known,NC3
3661,ENST00000370339,ENSP00000359364.3,train,True,8,human,known,NC3
3662,ENST00000370355,ENSP00000359380.2,train,True,8,human,known,NC3
3663,ENST00000370360,ENSP00000359385.3,test,True,8,human,known,NC3
3664,ENST00000325307,ENSP00000359393.3,train,True,8,human,known,NC3
3665,ENST00000370372,ENSP00000359398.2,val,True,8,human,known,NC3
3666,ENST00000370383,ENSP00000359410.4,train,True,8,human,known,NC3
3667,ENST00000370397,ENSP00000359424.6,train,True,8,human,known,NC3
3668,ENST00000370440,ENSP00000359469.1,train,True,8,human,known,NC3
3669,ENST00000370454,ENSP00000359483.4,train,True,8,human,known,NC3
3670,ENST00000370455,ENSP00000359484.3,train,True,8,human,known,NC3
3671,ENST00000370456,nan,train,True,8,human,known,NC3
3672,ENST00000370474,ENSP00000359505.3,val,True,8,human,known,NC3
3673,ENST00000370476,ENSP00000359507.5,val,True,8,human,known,NC3
3674,ENST00000370479,ENSP00000359510.4,train,True,8,human,known,NC3
3675,ENST00000370487,ENSP00000359518.3,train,True,8,human,known,NC3
3676,ENST00000370495,ENSP00000359526.4,train,True,8,human,known,NC3
3677,ENST00000370500,ENSP00000359531.5,train,True,8,human,known,NC3
3678,ENST00000370508,ENSP00000359539.5,train,True,8,human,known,NC3
3679,ENST00000370521,ENSP00000359552.3,test,True,8,human,known,NC3
3680,ENST00000370544,ENSP00000359575.4,train,True,8,human,known,NC3
3681,ENST00000370550,ENSP00000359581.4,train,True,8,human,known,NC3
3682,ENST00000370565,nan,val,True,8,human,known,NC3
3683,ENST00000370574,ENSP00000359606.3,train,True,8,human,known,NC3
3684,ENST00000370589,ENSP00000359621.1,train,True,8,human,known,NC3
3685,ENST00000320676,ENSP00000359645.3,train,True,8,human,known,NC3
3686,ENST00000370645,ENSP00000359679.4,train,True,8,human,known,NC3
3687,ENST00000370654,ENSP00000359688.5,train,True,8,human,known,NC3
